symbol,Sample_0,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9
SLC31A1,595.2728444533483,587.6999244101155,867.8585818111284,801.6868118550935,688.7347989748115,509.9298814596891,562.5803169435558,718.3322068356232,813.2655741113056,746.7367894358636
SLC31A2,177.21252459291094,135.1300637201551,133.65766750173904,159.57320317526606,139.27644305969878,89.49988119241381,195.2680994058211,155.11790393214724,76.80291302529348,172.48192403333164
SLC32A1,335.0086739540948,622.472958803393,636.4698819897073,483.32345069259856,488.00354261489935,328.87824836136747,364.9131064809404,499.9710752625486,294.69557207663144,802.7584957283577
SLC33A1,774.2741422714836,854.827732991968,790.5604736098891,758.4994469505699,864.0491718592406,580.4120911948488,653.3462770307968,488.0615976607278,574.4782942656758,810.901161160394
SLC34A1,830.8163266215818,669.347604887833,404.979922175859,680.3558861674079,830.5560192875855,533.946578293654,884.3830762344737,625.8521243577194,746.9096252338541,611.4624779681287
SLC34A2,683.6082634910961,849.2645005357446,533.087420872125,1120.5950119957624,1072.9813803706857,805.5616800175263,1470.7122798076473,967.7232933941335,1433.1113165281001,718.1360550582943
SLC34A3,333.4808363377205,907.2793040899057,448.0417433622754,777.2620491119211,398.4755627229609,561.392493206588,822.069735739334,646.132209880374,497.8619985849437,511.0729062643345
SLC35A1,181.31565858197362,202.0687512185608,133.80598732452626,163.73786499399873,177.415016668964,183.00895739020424,226.0641020497133,191.1252783331575,256.39226048773526,191.80458004915766
SLC35A2,82.16499637017314,147.93576951983738,75.63032658192273,76.41356300216724,118.3606591626961,69.65224965349819,131.30087600436005,57.093766866257106,115.62777005500958,108.80866133015772
SLC35A3,390.2938409363207,511.19420992858034,667.3119613786671,383.2706482844667,417.68172725031604,492.8454039502937,478.67209451418114,716.8859059961002,362.7340057394397,821.3272643412085
SLC35A4,103.77055197408336,76.42958939113409,91.8954183716279,98.05641587982831,129.2713912203364,44.111697270906575,82.54938501832365,135.25788032744396,42.42867733391888,99.76908495138412
SLC35A5,582.3337573297295,222.2859096099087,415.6098193686724,414.4370699496636,332.7121679407304,315.04802909190755,542.1418898841187,428.293053396329,435.8910715926705,389.98956151484253
SLC35B1,1135.3041789488475,770.7796414546697,1438.3061758306937,750.3305593003314,814.2644869551948,1198.4526178127408,1346.5707011900804,687.3705017177388,812.8504018130229,672.3852676878158
SLC35B2,232.40768616326935,251.42903611021097,194.06848488109475,250.96313149423708,293.5235713687254,247.14511311395572,326.4636241170533,460.29861476020625,399.3620155352207,274.5801262461976
SLC35B3,552.4448405207006,580.810967878954,540.3930379444746,508.05828743442925,610.0165749015111,539.1350983102533,613.531934401428,575.0175360355628,411.5204624676678,609.1195883274513
SLC35B4,357.5941306584538,490.10565945912697,528.1804341204213,802.3693988133174,852.5053233522832,431.0769455295815,803.2563154317171,514.262889142918,526.3264836393057,961.7605263128711
SLC35C1,188.92155913622994,182.26371791135765,223.05405639646872,285.6462612122853,229.21333396219714,104.60935123560746,184.44138358868074,281.564267064004,122.90672979001356,236.28373297434635
SLC35C2,203.68283121461866,180.4479980494048,208.25628808898938,205.08687640073433,204.6198406532047,238.90104981547145,160.86742708802416,184.32463774706778,184.42511528800247,194.9459651361499
SLC35D1,200.27024072782197,119.86376314020126,152.0697803054434,159.3630443944394,143.05450116070026,114.98547636845656,105.0086493303405,134.83753622757152,92.20110447940603,143.61934132367224
SLC35D2,303.4488189900407,404.8050261928011,407.6849648545736,332.3408514524559,342.9293462184943,663.9458651910838,342.00934836515404,455.42779689993455,640.5082878015875,299.94634142632214
SLC35D3,249.4975529354028,314.3266959846537,375.6696275999457,466.753278299174,334.9221587978141,508.3788229587923,215.26122511103355,431.9567295423712,621.8374350115671,359.8228719003914
SLC35E1,213.84501706324562,390.44078806106177,168.47830709984362,296.00470513661264,281.8335506950992,313.32150744434415,211.51756445256177,232.27292312615896,211.86703690912347,217.76193084916798
SLC35E2B,63.272544514714255,71.84877601903632,111.70677777209167,87.01537996438832,67.57739075695056,49.935824609620596,92.76876610045127,45.76572288101752,78.70004639739938,79.93593923448653
SLC35E3,1109.8582852504205,963.7223943932662,959.4281009565564,556.0231006755062,996.51959327998,1070.4743840750402,586.9517348093635,1435.1553299924367,729.216195838042,1280.5747854222477
SLC35E4,724.2501029863893,1065.7542379153062,980.3097360373605,1028.8715066468797,965.3192164911111,692.8113062981026,517.8413583931004,654.9496982471252,723.5764031660794,602.6492954756653
SLC35F1,1190.8862768473311,1183.9005128910678,695.2541838922975,1664.2755391409173,1533.6463254558632,1019.6907334949836,857.1931789066939,1055.54390965592,958.310171371184,1323.1360911598267
SLC35F2,222.36636778373673,143.35381964849336,175.85762862615294,230.26480178591444,282.89554175670054,300.8493071891105,239.84852110503994,171.3039356966391,173.674675226215,218.001756886805
SLC35F3,985.478028164167,751.478771557105,1081.2298428535353,835.8194407560568,650.2674272259898,712.3058318488654,563.6300887975054,476.5208601504281,894.7690184039375,462.3480929166278
SLC35F4,687.3708072093245,972.0499360165574,1598.0519287260827,1306.6510523881616,1167.5871022975375,1086.1095089303751,690.5147267705868,584.0358465819131,962.315234192176,935.7699119909427
SLC35F5,105.34245196381303,135.94172580337056,145.85195552055058,107.38507207082141,112.66945015195225,103.70463930456307,133.83313843819457,63.61309597989463,95.40802717206596,75.64332723844441
SLC35F6,11.264479704960877,21.01495554507334,9.348951848255885,21.055538687761054,8.396760746629615,10.386583152512555,13.451231679236377,15.669900205831299,8.655449073507057,14.154137927297025
SLC35G1,214.38779293376228,497.88551011107114,226.78210802807217,408.5746792332935,284.4894568544938,346.0062749572581,492.6592748230019,462.7756138110038,597.9897498053225,258.14999544863355
SLC35G2,144.2147043245472,196.3305754235043,176.05351478657929,285.78494150877015,211.89544048217508,207.9753040743263,262.76419172229583,243.13838094254655,192.29930554151292,275.526257240455
SLC35G3,389.1040110487477,724.6648156801455,674.6501044032551,279.02616843234887,453.4922878855431,646.6910232829655,552.8981400498393,537.48333851808,799.3152669224041,472.75589418073486
SLC35G4,1018.9899614022124,649.5416416758775,855.9463751411263,817.6101548265425,1023.0333365808244,656.6372559552007,465.40258573619695,1548.2012073094324,934.8169519780832,1032.5774636301057
SLC35G5,380.5259806474932,464.5180852727731,848.7292609731189,710.5373513968898,423.9291581572239,814.4996368021057,861.5608352520085,602.9820592156593,424.37325009959153,531.575647094192
SLC35G6,410.4089393215121,757.3449360427222,1007.7725083700437,532.6530180118494,627.5547508709353,734.9433759461982,636.9448992041112,516.9435473017479,769.8917699555315,812.8479171077482
SLC36A1,1119.390942545069,1236.6707385922837,747.8985503867876,653.610101495711,806.0043781004272,1472.6748065088868,784.8152521171729,1231.8092179930961,1115.8980979729934,565.166226092091
SLC36A2,1517.199535954328,1000.5147298808653,1123.7269285135449,923.1172494440478,1549.7338035280366,1908.8968650457036,1299.8894914666525,1140.4283538905388,832.0727346772031,790.8867395452585
SLC36A3,561.815174066627,739.5940819512466,618.9604245026786,478.61699850444575,681.715910125557,309.89661985626304,659.1475262288269,799.7224440101451,571.1126703830292,718.3621658464797
SLC36A4,405.5217336261659,656.3093534201271,551.9275676916645,470.92551761775485,436.01709935865216,766.5435892549342,486.0103427197339,512.1551351379745,611.0108698677877,704.6724175788108
SLC37A1,419.6967027845385,484.2071622888206,150.92654460191036,188.59082541888532,399.3205452430282,310.1360528775302,214.35519632620017,426.28095799505957,301.90213314519417,307.7592716968287
SLC37A2,295.15380385721147,337.43524107150466,439.1024275559816,353.619232244818,339.7656461935574,475.8842504641148,405.1606667346607,445.33676678218427,339.7557508104376,228.64413830127577
SLC37A3,63.422481314976906,74.04581623865495,69.66688719482869,43.82920525913959,29.601238499217278,60.983090872390015,60.540630521463484,28.666755078433194,43.41941697420487,48.46690068012825
SLC37A4,242.56036821461316,234.08340973531145,362.63005695563214,179.80345864899783,437.34209563553964,202.562704053898,365.4337539690678,267.66133906340593,181.12424327351468,173.20397563913463
SLC38A1,595.9790232084158,554.5612836179539,509.28840584941634,510.63596648727815,463.82143165292223,336.90946624731885,278.6022424646134,503.5416863080308,471.394563255423,360.57308648237387
SLC38A2,33.627342036844816,31.709495342925866,37.06022830528845,49.431611706515085,38.2729098470315,40.724914071657345,30.39497746786414,34.961706614478835,33.34731482562041,51.80808104095231
SLC38A3,630.7305006870547,629.4630107937267,1302.1320812952265,655.3494665168171,921.6740696679445,875.6828172463552,759.1886051759601,788.6465048554327,983.5908745300967,1239.9380928699397
SLC38A4,792.5575369669679,745.611428527686,1116.398405705204,970.5667381194626,985.5816233008236,637.8649820852875,1274.4889204940155,1013.4230944837822,894.6037384858548,740.7429522591831
SLC38A5,519.1953604086732,940.5084829495751,453.6746280338388,487.52354603794214,948.4361952293651,824.2518873184343,523.0900006047257,651.454771271747,957.9427310954716,501.006596201467
SLC38A6,876.4382721532677,982.8030479497309,378.0902044901392,630.7773896990383,694.0214483395334,488.7175172122091,630.4693282538201,894.0454737560457,838.5413429946178,564.3679543985397
SLC38A7,267.2015914799698,272.4709594274218,263.9155823242071,309.2566544420788,188.36126882248615,189.39619940963482,411.5744996055095,129.30732824005253,249.41005230803069,240.08653373118085
SLC38A8,1137.260474312984,948.10430696926,399.4579176683108,643.9653523269454,894.768904331455,709.5491301367861,464.1972787975111,831.6738264314118,510.6780654253436,347.56414204973896
SLC38A9,780.8369475797858,868.0501941467711,1101.2542537539864,1725.853388722327,1507.8263985320189,717.2014670404978,764.7239095107749,1795.0939813003852,1169.7125454263573,1248.98167733915
SLC38A10,250.0948029059332,452.9332408087817,330.0432740857692,220.97224556612684,304.62517248253545,343.6913525357051,511.9385310613141,404.24500245732173,547.9592160047305,434.32430403771497
SLC38A11,929.9058564833349,1055.2924865952198,920.1662334398407,512.4811164465792,824.7294546878232,948.463672299579,731.187348163844,820.2359585990952,1232.5875664683372,1070.0282161949503
SLC39A1,789.6745770571398,1542.5253633472541,1156.8946665015396,1069.5640139571353,1054.7046410830637,641.1372099632883,1622.99000290053,613.8868185135631,618.373193343949,807.0693690332017
SLC39A2,762.814201825287,659.7320309685084,569.9557865314314,495.9860551746101,501.66760884972354,687.9629834401337,605.5712217727936,718.1793652644288,643.0387051874573,835.2243601880283
SLC39A3,726.1395211833521,935.4241448433547,1204.4474269526672,933.5788920284847,670.5165595163941,1051.1227257551482,861.081500984495,1115.5581164626435,908.8976589037323,935.9340845659204
SLC39A4,165.55866616368294,166.57876764086828,285.4850899311311,194.41425360299274,198.72737238847355,144.92851829481532,293.32551129060187,179.30041843327933,210.96863708896944,268.6930146036783
SLC39A5,621.9560305276219,515.8125109062571,779.6153276941656,374.4120725304601,617.33449735855,1089.0277470384333,574.916313691831,1102.1911708141745,488.85467837105864,1094.7946165877627
SLC39A6,496.43104807633404,391.44275643073667,404.3029580349032,329.1808500559764,364.1009986618928,297.3860649336176,596.6261933205099,518.9453922639672,344.3284060802631,270.9441533119407
SLC39A7,803.8475535777887,1182.7673307770438,1043.2471346684404,1050.09170545174,761.0195059662423,1067.0041172229571,1378.3533431287067,718.8953908105204,708.0754189725768,701.2468441057213
SLC39A8,987.5288440740371,925.8195015856218,804.7232593153053,1620.328136643395,588.8904686683383,1050.2070316303418,1070.8595600069696,830.3152830144272,1593.0135306830564,856.7014428977399
SLC39A9,251.86971160276474,301.50873325239843,169.7228075724985,225.9492996115911,361.1612320213234,236.88333380403543,300.2908013658438,204.2590751104193,205.55045612582205,336.5644894366161
SLC39A10,17.143965282800128,34.57592829850011,25.09070418928021,18.806749435262297,26.904095875667387,32.65896920819853,28.644143797401682,37.347768523823994,19.643821980389667,22.38589283680974
SLC39A11,501.1706197147154,315.92323078803025,816.3424314506399,430.61209229212983,436.92797225009764,390.147957382079,688.4450494698813,397.7991000058716,780.6750790953884,506.87399688257193
SLC39A12,879.284753720335,618.7366653266481,1118.6311044024426,323.7274975021472,887.3596011461225,750.5792481247972,967.4119359728185,728.8394400049626,705.2721104954353,892.921304306552
SLC39A13,447.5169473613155,1086.7562236362457,499.8670125438143,823.6025541725999,1098.845038816669,638.1989530935775,788.2485888023932,663.0238640792018,1143.3149750927378,950.367615928544
SLC39A14,881.5846321975578,1675.3720677324266,1235.4330532056172,1396.6800734566518,1248.2538072011785,846.3814547155039,802.884613773113,955.1522046724962,1326.0959146135096,978.9996628792957
SLC40A1,51.62331946422633,58.60893121123348,61.288268206990296,52.978970635275175,83.17446022571784,83.26238968374977,53.55802176516572,51.390489975354484,55.32912656997231,64.0914503047278
SLC41A1,147.73846539812828,220.56514354512132,210.4805860512334,233.65890799411238,156.58503163772264,246.41633658085834,134.5215138115255,271.7973422247848,200.08999807200516,369.8010418025699
SLC41A2,629.0722192690396,936.5387834861583,522.7785457647192,1052.3081081624925,839.2728950441208,846.3604229809827,430.65160029216,455.9266381041661,781.3928249637635,840.7209751170869
SLC41A3,704.5538354344246,463.6069277807406,622.6041950926291,333.6960383551541,473.8614340051037,443.4894733910062,815.7530323524206,511.3721998274443,402.0837837107555,540.9846034403253
SLC43A1,20.761870655333226,19.873597842390797,29.592452561254866,15.518156911152504,23.02184102530642,16.5326252518777,20.071627904374274,22.479967029554924,19.45847688487813,14.940664027364999
SLC43A2,31.018262788554754,45.04992537201823,26.979751602767436,18.121665467704748,28.04646648078097,42.58340459227228,24.711505711007458,28.630273925060283,32.853552509510514,30.21832276155298
SLC43A3,211.46964243099262,338.48228096283145,493.73135587413503,426.11980822839627,314.2547268605439,355.4056951502108,349.5314448995656,357.45329543929495,368.2124593763653,446.3629182823152
SLC44A1,192.99795181536064,235.77077468771495,271.2765934736766,283.9192527142074,165.66891484070572,180.66231513691582,169.64958290644347,220.1673599016913,115.68037665147133,174.48015647554234
SLC44A2,1124.5392330745412,1147.404276438023,707.3464432802124,859.815946052768,889.5804282853717,833.4288484032845,1157.0208569977349,1366.1810372757075,1601.2746692613114,1131.3561155700893
SLC44A3,154.49829997840047,126.48071196228726,129.79784849964273,88.08340753159094,117.38019582895481,193.35300190247128,83.08179886905937,113.79822869056905,131.7163305527352,119.13701349219468
SLC44A4,624.0748668215576,632.1941089235561,450.3992066654802,508.9610030813847,568.119775960084,756.7458940500301,313.27363962539357,395.4884228670399,245.9617971812319,438.45827479518914
SLC44A5,357.27350543316254,626.8784502113035,299.77399244134114,342.13543827081344,520.9522114633293,322.2669601266644,635.888662125316,375.25666953544265,466.60062458001636,402.49596909119873
SLC45A1,501.3198313549749,654.5164387084574,523.2769659311612,1044.3610784463654,782.7264060528248,1080.2940018460863,1147.676861919619,544.203231142464,536.2353625156962,983.2790351048775
SLC45A2,320.6598499424961,354.5959352972247,362.3766809828664,205.86093882237944,207.04247641644963,367.0468982662754,501.23282825485705,405.4478377109925,418.96166013645376,379.91249977019976
SLC45A3,376.39737257726796,223.17472352704598,432.8793284152632,459.4745096364746,416.51378903191744,302.28390541492723,327.58162349193327,370.9561325049479,342.471809794756,429.27096690033113
SLC45A4,1419.886759579122,1148.1749385736,1116.1836647368305,863.6725994671302,1555.9855281972127,1098.9685357730339,1789.2634351252336,1299.6213693123548,1198.0364500071446,1072.1217287561542
SLC46A1,759.0408697624657,790.7581389418586,648.3266136541858,668.2740460111345,880.396704257435,719.2121310606753,404.34428447798933,644.8076281897709,1017.1928902600874,670.841923626456
SLC46A2,156.82593038887853,332.2864456340023,231.55602699116824,265.7029792429483,188.38311220638263,279.92523370214803,155.24715042151084,182.6923790452927,174.84810389964628,278.6537726025451
SLC46A3,96.94347373194738,120.47913585638018,79.94289480604445,136.18659274822872,123.20408230658522,61.702293044203266,115.7859517021437,74.85671656024508,130.23015868418807,104.29442284559813
SLC47A1,69.94083959792324,61.0737297104491,63.67460346793138,68.32855780509733,59.680689388957006,52.04315934900544,56.55750326436502,65.04533577928487,57.50042368538214,67.61752832660655
SLC47A2,80.42347550507742,96.24064521851282,111.30315553801553,69.75419951071707,64.4984749616308,101.20148906033886,133.0895840655528,129.4916458928416,87.55210556655668,80.69765738010568
SLC48A1,816.0869420194218,757.0484567089692,685.4811678761014,1078.401927633773,679.8283407929404,577.4831742516137,886.0479047806416,863.7093812976657,691.1535816997992,668.979131970052
SLC49A3,890.2509164409098,649.0264060391702,968.9566803557249,1474.2200274860786,930.9329431201775,1471.7603325625428,917.8629804446891,1320.372964345059,1161.9025642460963,1077.4627043642452
SLC49A4,509.44497903398565,668.5679948275118,797.4857418598715,449.1233159031819,370.8270756134894,326.1365794169749,638.0219515879829,422.19105381208016,245.9495494681915,872.5322096948929
SLC50A1,958.3398636037746,609.9891066674659,887.6568839773365,641.0194747505525,862.0214822166353,1229.5856623278814,1592.101273443032,1292.0890595110857,1124.902758908098,1169.5947478316243
SLC51A,355.8036420057422,418.68482923054665,560.9722765074564,475.42196187084465,786.4198518927975,451.7536756955519,379.2990272434974,533.5984479114044,592.0110807930002,511.4138752365734
SLC51B,642.6104673094467,638.6455042565975,574.0479654425668,647.90564599949,620.8617447159052,1046.4935581148616,746.8295208811304,1022.5690952105223,486.7264917155508,719.5439000880267
SLC52A1,1515.725253754995,1069.209084781647,1088.9301178379203,942.5794748360227,809.4424824034019,1353.3692897576364,847.6343863494988,1127.5863875653627,764.0445578443779,925.4199365214757
SLC52A2,637.789167216074,520.8503177975404,648.4993387041789,384.9885044817837,502.6189158925058,527.2690224517197,505.8627808354349,567.7897153068561,797.1129041508068,679.8373258075898
SLC52A3,441.8994588594095,454.06468333030097,353.0880488884568,514.6996853431594,325.085179808041,505.649957765695,460.47783452518985,444.3653370835756,643.2552011198705,496.2488987140527
SLC66A1,894.02994180352,1499.4901465121145,761.4343341057995,686.5334784826349,1236.279304746978,1671.0288510690962,1186.3621851879795,562.6626957151205,1228.3400524309507,1482.1384802014732
SLC66A2,182.08158608407066,163.13723077169925,188.28968240887693,280.5258747323031,289.22259092854404,223.40448502368645,163.837646485139,187.25158300305898,290.517858738991,285.7895440521415
SLC66A3,189.83892795139033,306.6240619144956,163.19822202650803,172.49257548037136,220.85702595623584,147.96687811613765,280.2058032500458,187.69133494564068,172.42895782676055,157.80665575387644
SLCO1A2,484.3587084400907,388.42073955277823,398.68295331711926,417.7113612967811,583.0243013984568,693.0189593806474,453.74066669097346,668.11932430102,655.8541852207869,537.6481715375851
SLCO1B1,825.9018778219616,1040.5297510546177,713.7609637293401,691.8226095044093,792.6122372938241,1107.0038108818458,1141.845908158844,1209.3039742103608,991.0886678206751,915.5402000066571
SLCO1B3,336.28238450711416,192.69071919405945,146.0741819307258,237.19455946114692,316.14839305309556,311.20125116259436,325.0762210664282,191.84253169317398,128.61149261856693,246.13614857538755
SLCO1B7,296.6597380902975,434.10540981332696,501.3533416942929,366.5761838674613,527.3937677383678,643.9603186754447,421.36776368824087,520.1371096128719,397.7395716960555,602.4881439023418
SLCO1C1,179.86128854637485,213.32296502253575,289.76949112425854,339.6736215206291,182.05325458584994,129.94882292304655,140.9812658775003,425.396615682573,140.67240933868877,200.09040279236683
SLCO2A1,1163.0635429434922,555.1795072024461,715.6111916933063,635.8764179910382,1052.9930163214328,652.0464802698194,927.7311935454958,792.6803578732233,861.3239448884483,718.1685885017095
SLCO2B1,427.3083208759106,401.2468896105695,292.46106040495516,425.8514190128355,189.32871114541797,328.8045023647107,381.6148195531964,484.4131521804261,211.57495790301886,354.15207350942075
SLCO3A1,705.6183434876773,1131.144702712017,668.8295191248076,1071.453446571765,997.8252847498817,1121.2934658371855,1414.7956688419881,1405.8729296206059,797.6016075823469,1112.4309732356123
SLCO4A1,636.5805357669789,1136.5843780486177,749.3944993214367,1071.8750812962412,1485.1628959141822,828.0837014187333,1229.906479206362,1206.7972100109203,945.4531258386247,1002.871880029667
SLCO4C1,726.3777946340157,606.3231696768345,536.8954038425464,666.3024898323276,463.10119403713895,488.8334563661385,491.137939637285,732.4420370820511,275.3910964749321,278.54894049638693
SLCO5A1,826.401117995362,847.5159958874762,566.5076895337218,550.4296454761557,922.3549662168138,871.0119595225993,919.6754442592735,696.4633264411815,1270.8562790343478,764.4213018812097
SLCO6A1,319.63680624877964,171.82470864510555,211.984850627858,220.0375162786018,293.8837813422981,283.0914376887313,185.52590269775249,165.26646390354244,208.25067216206958,217.65020222866895
SLF1,754.6792475120193,385.8530582701915,317.46737566554543,533.2155467689853,340.46269700801275,347.4405042627035,232.52697734241346,395.0960610912634,446.4709684723554,564.9904644142777
SLF2,476.34157112943717,523.5185946849742,339.1990048419283,266.2831832907188,587.8872463754154,234.36604299671833,201.49482965454385,289.6422262638465,445.92810846312483,330.2792218761106
SLFN5,235.61681037295372,540.8683974284191,595.6747498491052,520.3505612511242,274.79482669151037,689.6193492480113,207.4609714831944,707.7191893221415,336.1778029473548,305.3542725148206
SLFN11,303.6478354382751,317.30159573621984,358.8503161246222,736.8113441805273,317.930759292124,386.93772697937925,576.2270480901358,625.9183096153408,495.4717884072385,439.650991751938
SLFN12,756.0757584218942,1276.9612148080842,855.2793547514813,1184.5056338026177,745.975391471656,1176.597733638756,869.4542261887478,950.1529123269386,1066.443648869327,581.4826407694492
SLFN12L,1263.9524108047208,837.9859220129233,1052.427943921448,1066.842643775935,663.380767193426,813.205402208947,1138.3243069757714,1379.378986372298,817.1081649911908,796.3516995045593
SLFN13,1126.299363474854,678.7811336500286,719.2418985785869,614.6449295522934,712.3618232765526,659.8750381094598,865.1715797386717,1492.6027927510295,1297.8126508865653,868.0578565755045
SLFN14,179.82313085935533,378.0662342295704,209.74240690475176,171.43380772380587,153.14545939951344,155.95981976516165,267.00663593461695,241.4185329308261,260.5020155430331,291.92966752809286
SLFNL1,915.3185690622876,759.4840591484447,622.9940214320137,832.4167476029291,476.8988906251033,551.9739651524924,655.1622084972049,342.6138919224523,627.5437641662305,630.5779669310841
SLIRP,851.205088006691,960.0264533387683,1285.756225273828,938.0866771089416,613.7731383733475,910.9825540591359,1385.8349871247185,855.6671384006614,1307.5047274706058,1073.7438894652394
SLIT1,351.67339958558483,351.67585401265035,274.7765540571827,251.54401314474464,240.4108110543353,323.8788778566006,338.5741377120751,388.06658014619774,324.24547825939624,717.8401565449913
SLIT2,800.0192043032511,540.7904165870633,1152.1732812041864,1017.096392847181,1420.5858932434794,831.2161430028079,831.5137926523241,1034.8395227535195,1020.1893906068315,950.7958225608625
SLIT3,1088.9588415643173,1290.0176609531263,746.1243908538676,883.8384790816962,991.609203187234,735.7092596918762,1403.8717534003213,818.5098434547236,671.4478763477741,1125.0888121266216
SLITRK1,271.644379730623,187.33232200770686,212.7605799704564,234.67266501737512,334.74941647065134,343.5268984730756,300.05746642822345,160.46200811550736,251.38882898434767,238.01194155157756
SLITRK2,356.0533825257308,331.32976732892854,283.0473406715588,417.73064510599306,426.2680542069194,321.7905097768671,542.2731960392075,458.8675050229585,474.4148623161991,546.2390951983849
SLITRK3,346.0733057538703,254.64748397530389,382.6579094633903,308.09543775686006,354.43972038484924,264.54592979975894,436.7813537677575,298.4772276629128,303.75539622362334,451.0404768683891
SLITRK4,1609.8144186492957,1097.9115864567996,1754.989752137739,1203.752672364115,1243.4329907848607,669.035799154158,898.4062055498339,753.6030486698146,990.288049585088,1083.505549376301
SLITRK5,522.2112171585835,1157.4921446767778,430.30416748458447,745.57845374239,667.7324000652959,553.3226687434559,740.3324493709098,816.5600114877287,404.9485194164751,890.2843199716071
SLITRK6,333.632195602703,397.32526680981016,332.74144786269386,287.06547655045694,254.67283471953365,553.1392430701684,249.76186590672182,277.7081430872928,468.4414249060382,240.98730567860878
SLK,97.11499297182809,140.8749824578874,111.51360785815925,119.67545044023042,152.4684306908975,166.68416810444177,155.8769033659096,111.65632468927308,172.0073789159717,145.8435675616013
SLMAP,638.1354184374065,1009.9262132000222,615.9032570327678,624.4593896910379,866.5377682145457,1052.3869129747352,773.2591145858952,459.73133461442893,477.8024985990364,636.5657104158075
SLN,682.2108895781042,481.0727445641082,849.5427697957236,468.9976066329486,954.6738474425724,467.6043245366073,527.0423705028243,764.1412492584802,766.6839216717005,568.6729063944721
SLPI,643.9873243082541,934.686981679032,725.5908654973025,853.1487794796426,1033.5770372654692,886.8906096396337,679.8665212546734,896.4081784509581,508.3162520285831,353.99359440547096
SLTM,556.6511160703676,368.58185695176365,235.35803844424154,425.23446368765167,580.177962750858,548.8028808314524,323.64398274246645,494.4757435699461,248.00127381895507,348.80432870142414
SLU7,673.5310431331903,702.1598834953865,551.4657066183518,855.3580352826585,334.42764375195816,579.3815479485932,584.8715244445876,835.4246353945407,416.92849947346826,760.2294132876859
SLURP1,937.086633157793,1294.32857353385,1066.249527974098,1457.419437592337,1332.6576052514793,865.1062200956361,1291.893619139666,1281.7772175448704,1272.1545789127497,1587.6059293408478
SLURP2,1036.2685502945446,1134.3835535843896,1316.4123160526888,922.3833293965997,985.3453615420274,1458.3405516567962,996.3947594313819,1521.9322897255267,1303.3887615214073,957.3778492490313
SLX1A,615.1218469854296,1256.7901348202795,628.2739708759626,1160.679236681906,657.7027928845723,407.97941538369133,734.7139535785902,615.6915839152006,906.7581127485254,824.7211223796145
SLX1B,618.4463050537372,1138.4094461988145,685.6190667440168,1239.615407372756,548.4706221277207,1206.181986109155,733.1792258035125,740.1825831378012,779.8927618233911,775.5846122061579
SLX4,463.4306065991193,484.4244773318589,716.8847863895754,613.9616574628797,318.6789078837877,743.9795062237936,346.711970416994,404.29755655853563,583.4895375751413,840.9360820400678
SLX4IP,326.134540910189,338.56300377042095,330.1931603770163,377.2009520874313,480.3970448962192,616.1521772465734,244.51535032489522,629.3746323217298,362.8131881803772,599.2020777739849
SLX9,317.30997770567365,462.45559444469836,377.8023490693409,278.9713811522485,483.9428427430354,503.58816060000595,452.82077932088515,402.28509054355203,475.8091463794079,461.3867634020993
SMAD1,281.7383460524499,324.34223855942537,538.0164714360002,531.1407419756124,729.1498673655863,582.4448401175816,730.9895574102367,574.0508433331537,435.32584237461805,441.57676792485694
SMAD2,248.03635863050465,409.71801699304353,299.77742948452493,369.4554297716778,411.76294043522495,467.9334854987883,248.0823020984221,439.12996380372084,362.0764603400567,486.87915922614843
SMAD3,245.64192479686048,677.5635851876407,740.3285794482609,333.80130236420604,422.08760769144214,606.5295429305115,399.2032596075184,542.9204966394283,500.7084423636975,364.45614673427286
SMAD4,185.7088529409647,221.45474849194906,128.89278680669827,204.8251834980188,158.89873961460347,166.82328648498765,166.82567497925822,119.70746565657598,196.03858740104008,195.17437488236763
SMAD5,1585.934997611448,780.1240981768693,844.5332769341617,714.4325109418469,1140.0572023149432,1460.898741916747,1224.7121929743114,609.6180892992892,836.0856640905183,1085.792404347858
SMAD6,962.0672645588769,973.4456543415558,739.9300072075846,670.6966751152488,930.0076127176345,1219.0641930575048,885.5492269456566,1200.853093981311,1540.0031433943464,1070.7399037205726
SMAD7,202.38995336139928,185.85118676430625,322.5668882424748,174.54070046537151,198.6107495447303,198.19912963182122,338.6156708793734,222.65741728661735,193.38494600874415,223.6263317270142
SMAD9,257.473099315926,302.85468181797177,423.0713518484758,299.85304058639014,308.3969334418855,162.17421288793165,135.0347673663889,220.33529159373595,242.95676842227167,212.08977865349476
SMAGP,1011.8933275378047,754.1323809201224,754.3949086727354,805.9542050734115,1197.399808265412,1262.7028408465358,1051.4286149646546,1064.1241802276088,1050.931460194748,730.5318526498772
SMAP1,42.59782315572977,27.990608399579983,30.806009211289062,35.901170007697,19.547365656733078,48.48582191470783,23.137268719710537,33.83637706698916,27.431124146615907,23.893066003115706
SMAP2,9.082952467014639,8.305002553042215,13.957100163636571,11.84574801743301,13.625244974010172,12.9156318780775,11.003915653079854,20.612036730351555,12.267722790921988,10.38215709427824
SMARCA1,616.7404275611754,351.3313726448272,433.28946971146195,648.7919278741533,767.0508708954105,452.8718365242965,545.0385707925974,472.6117873313371,632.867847224355,401.44495746829955
